,ACCOUNT,RN,COMPANY,SITE,COUNTY,REGION,SIC,SIC DESCRIPTION,REPORTING YEAR,CO TPY,NOX TPY,Pb TPY,PM10 TPY,PM2.5 TPY,SO2 TPY,VOC TPY,ADDRESS,LATITUDE,LONGITUDE
1684,TAA039M,RN105560858,BARNETT GATHERING LLC,AZLE COMPRESSOR STATION,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,3.1565,10.4196,0.0,0.895,0.895,0.0492,7.8214,"BARNETT GATHERING LLC,TARRANT,TEXAS,USA",32.7517009,-97.3305803
1685,TAA042P,RN105522387,BARNETT GATHERING LLC,LONGHORN COMPRESSOR STATION,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,18.6215,39.2919,0.0,2.6757,2.6757,0.1824,42.1838,"BARNETT GATHERING LLC,TARRANT,TEXAS,USA",32.7517009,-97.3305803
1686,TAA044R,RN105560973,BARNETT GATHERING LLC,JOHNSON RANCH COMPRESSOR STATION,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,6.6157,17.4305,0.0,1.322,1.322,0.0893,18.5163,"BARNETT GATHERING LLC,TARRANT,TEXAS,USA",32.7517009,-97.3305803
1687,TAA045S,RN103000196,BIMBO BAKERIES USA INC,TIA ROSA GRAND PRAIRIE,TARRANT,4.0,2051.0,"BREAD, CAKE AND RELATED PRODUCTS",2020,0.5644,0.6718,0.0,0.1127,0.1127,0.004,20.1244,"BIMBO BAKERIES USA INC,TARRANT,TEXAS,USA",32.7496692,-97.1107409
1688,TAA051Y,RN106094246,ENLINK NORTH TEXAS GATHERING LP,BENBROOK COMPRESSOR STATION,TARRANT,4.0,4922.0,NATURAL GAS TRANSMISSION,2020,29.0127,20.8129,0.0,6.1325,6.1325,0.1894,17.0245,"ENLINK NORTH TEXAS GATHERING LP,TARRANT,TEXAS,USA",32.7732044,-97.35165579999999
1689,TAA053A,RN105665806,TEXAS MIDSTREAM GAS SERVICES LLC,SYCAMORE COMPRESION FACILITY,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,8.246,28.018,0.0,2.992,2.992,0.2152,6.82,"TEXAS MIDSTREAM GAS SERVICES LLC,TARRANT,TEXAS,USA",32.5841548,-97.2259433
1690,TAA057E,RN103209458,SPM OIL & GAS INC,SPM FLOW CONTROL,TARRANT,4.0,3366.0,COPPER FOUNDRIES,2020,0.0926,0.2506,0.0,0.0257,0.0257,0.0105,1.0832,"SPM OIL & GAS INC,TARRANT,TEXAS,USA",32.7567371,-97.44812929999999
1691,TAA059G,RN105233811,TEXAS MIDSTREAM GAS SERVICES LLC,HUDSON DELGA COMPRESSOR STATION,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,6.24,21.76,0.0,1.93,1.93,0.11,5.7726,"TEXAS MIDSTREAM GAS SERVICES LLC,TARRANT,TEXAS,USA",32.5841548,-97.2259433
1692,TAA062J,RN100602507,PARKER-HANNIFIN CORPORATION,MANSFIELD HOSE PRODUCTS,TARRANT,4.0,3052.0,RUBBER & PLASTICS HOSE AND BELTING,2020,0,0,0.0,0,0,0,34.4578,"PARKER-HANNIFIN CORPORATION,TARRANT,TEXAS,USA",32.7355267,-97.42894059999999
1693,TAA063K,RN106722036,TEP BARNETT USA LLC,KOSE TAR PAD,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.7646,0.0208,0.0,0.0961,0.0961,0.0029,9.9382,"TEP BARNETT USA LLC,TARRANT,TEXAS,USA",32.7558932,-97.3305171
1694,TAA065M,RN107588766,TEP BARNETT USA LLC,OLD WEATHERFORD A PAD,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0.8363,0.0823,0.0,0.047,0.047,0.0014,12.3165,"TEP BARNETT USA LLC,TARRANT,TEXAS,USA",32.7558932,-97.3305171
1695,TAA067O,RN106868706,TEP BARNETT USA LLC,MALLICK PAD,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,1.6802,0.322,0.0,0.1199,0.1199,0.0036,13.668,"TEP BARNETT USA LLC,TARRANT,TEXAS,USA",32.7558932,-97.3305171
1696,TAA071S,RN107161960,STARRFOAM MANUFACTURING INC,STARRFOAM MANUFACTURING,TARRANT,4.0,3086.0,"PLASTICS, FOAM PRODUCTS",2020,1.07,1.28,0.0,0.1,0.1,0.003,12.54,"STARRFOAM MANUFACTURING INC,TARRANT,TEXAS,USA",32.9766189,-97.2792668
1697,TAA077Y,RN105945133,BLACKBEARD OPERATING LLC,ALLIANCE SARATOGA A GAS WELL SITE,TARRANT,4.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,11.904,12.939,0.0,0.002,0.002,0.013,8.425,"BLACKBEARD OPERATING LLC,TARRANT,TEXAS,USA",32.9535491,-97.39155199999999
1698,TAA083E,RN108641507,WINNER LLC,ALLIANCE SITE,TARRANT,4.0,7374.0,DATA PROCESSING AND DATA PREPARATION SERVICES,2020,1.574,3.442,0.0,0.1224,0.1224,0.0045,0.3236,"WINNER LLC,TARRANT,TEXAS,USA",32.7732044,-97.35165579999999
1699,TB0010F,RN100213438,BRIDGESTONE BANDAG LLC,ABILENE PLANT,TAYLOR,3.0,3011.0,TIRES AND INNER TUBES,2020,1.7739,2.1118,0.0096,2.3161,2.316,0.0127,113.9657,"BRIDGESTONE BANDAG LLC,TAYLOR,TEXAS,USA",30.5701906,-97.4097331
1700,TBA002B,RN104316500,TIGE BOATS INC,ABILENE PLANT,TAYLOR,3.0,3732.0,BOAT BUILDING AND REPAIRING,2020,0,0,0.0,0.9345,0.858,0,62.893,"TIGE BOATS INC,TAYLOR,TEXAS,USA",32.4280357,-99.6795349
1701,TBA006F,RN102054392,PETROSMITH EQUIPMENT LP,PETROSMITH EQUIPMENT ABILENE FACILITY,TAYLOR,3.0,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),2020,0,0,0.0,0.0062,0.0062,0,12.1355,"PETROSMITH EQUIPMENT LP,TAYLOR,TEXAS,USA",32.3792736,-99.83854579999999
1702,TBA008H,RN105615850,BROADWIND HEAVY FABRICATIONS INC,ABILENE,TAYLOR,3.0,3441.0,FABRICATED STRUCTURAL METAL,2020,0.5365,0.6354,0.0,0.4145,0.4145,0.0036,61.8048,"BROADWIND HEAVY FABRICATIONS INC,TAYLOR,TEXAS,USA",30.5701906,-97.4097331
1703,TC0002Q,RN102422334,OCCIDENTAL PERMIAN LIMITED,TERRELL GAS PLANT,TERRELL,7.0,1321.0,NATURAL GAS LIQUIDS,2020,23.071,54.932,0.0,3.9502,3.9502,0.1818,41.9263,"OCCIDENTAL PERMIAN LIMITED,TERRELL,TEXAS,USA",32.7359626,-96.2752569
1704,TD0028K,RN102169018,SOUTHWEST COTTON GROWERS,SOUTHWEST COTTON GROWERS,TERRY,2.0,724.0,COTTON GINNING,2020,0.24,0.29,0.0,3.55,0.25,0,0.02,"SOUTHWEST COTTON GROWERS,TERRY,TEXAS,USA",33.0494329,-102.4269341
1705,TD0063I,RN100215904,NORTHERN NATURAL GAS CO,BROWNFIELD COMPRESSOR,TERRY,2.0,4922.0,NATURAL GAS TRANSMISSION,2020,34.777,134.7244,0.0,2.7766,2.7766,1.4296,1.8105,"NORTHERN NATURAL GAS CO,TERRY,TEXAS,USA",31.9685988,-99.9018131
1706,TF0012D,RN100213370,SOUTHWESTERN ELECTRIC POWER COMPANY,WELSH POWER PLANT,TITUS,5.0,4911.0,ELECTRIC SERVICES,2020,8668.0704,3671.707,0.021,61.8328,23.17,8168.801,15.83,"SOUTHWESTERN ELECTRIC POWER COMPANY,TITUS,TEXAS,USA",33.2493126,-94.976654
1707,TF0088Q,RN102049103,PLEASANT OAKS LANDFILL TX LP,PLEASANT OAKS LANDFILL,TITUS,5.0,4953.0,REFUSE SYSTEMS,2020,7.103,1.558,0.0,4.82,2.47,0.381,4.95,"PLEASANT OAKS LANDFILL TX LP,TITUS,TEXAS,USA",33.1098899,-95.02196500000001
1708,TG0022M,RN101905784,MERETA COOPERATIVE GIN COMPANY,MERETA COOPERATIVE GIN COTTON GIN,TOM GREEN,8.0,724.0,COTTON GINNING,2020,0.16,1.17,0.0,12.52,0.86,0.02,0.04,"MERETA COOPERATIVE GIN COMPANY,TOM GREEN,TEXAS,USA",31.45684169999999,-100.1398452
1709,TG0138P,RN102289576,CITY OF SAN ANGELO,SAN ANGELO LANDFILL,TOM GREEN,8.0,4953.0,REFUSE SYSTEMS,2020,16.46,3.02,0.0,7.39,4.7,1.45,1.3896,"CITY OF SAN ANGELO,TOM GREEN,TEXAS,USA",31.4637723,-100.4370375
1710,TG0253O,RN102602307,DRAGON PRODUCTS LLC,NATIONAL OILWELL VARCO,TOM GREEN,8.0,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),2020,0.9243,1.1004,0.0,0.8184,0.6732,0,0.1031,"DRAGON PRODUCTS LLC,TOM GREEN,TEXAS,USA",31.54348929999999,-100.4949187
1711,TH0004D,RN100219872,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,DECKER CREEK POWER PLANT,TRAVIS,11.0,4911.0,ELECTRIC SERVICES,2020,163.6463,516.0558,0.002,8.4537,8.4517,3.4503,25.719,"CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,TRAVIS,TEXAS,USA",30.2663389,-97.75297499999999
1712,TH0010I,RN100214337,AUSTIN WHITE LIME COMPANY LTD,MCNEIL PLANT & QUARRY,TRAVIS,11.0,3274.0,LIME,2020,78.517,475.459,0.0,71.3106,28.5031,1.168,5.2509,"AUSTIN WHITE LIME COMPANY LTD,TRAVIS,TEXAS,USA",30.4560207,-97.7176698
1713,TH0015V,RN105074561,TEXAS MATERIALS GROUP INC,AUSTIN HOT MIX,TRAVIS,11.0,2951.0,PAVING MIXTURES AND BLOCKS,2020,8.552,1.687,0.0,2.23,0.1882,0.221,6.5402,"TEXAS MATERIALS GROUP INC,TRAVIS,TEXAS,USA",30.2097015,-97.69822719999999
1714,TH0065G,RN100843747,NXP USA INC,ED BLUESTEIN SITE,TRAVIS,11.0,3674.0,SEMICONDUCTORS AND RELATED DEVICES,2020,8.7457,13.3511,0.0,24.7543,0.6643,0.431,28.3913,"NXP USA INC,TRAVIS,TEXAS,USA",30.2097015,-97.69822719999999
1715,TH0104V,RN102533510,UNIVERSITY OF TEXAS AT AUSTIN,HAL C WEAVER POWER PLANT,TRAVIS,11.0,4911.0,ELECTRIC SERVICES,2020,86.7374,358.3657,0.0,14.1263,14.1263,1.2069,3.3019,"UNIVERSITY OF TEXAS AT AUSTIN,TRAVIS,TEXAS,USA",30.2850284,-97.7335226
1716,TH0142N,RN100723741,SPANSION LLC,SPANSION AUSTIN FACILITY,TRAVIS,11.0,3674.0,SEMICONDUCTORS AND RELATED DEVICES,2020,11.8341,7.2048,0.0,3.4815,1.1626,0.3876,7.1681,"SPANSION LLC,TRAVIS,TEXAS,USA",30.21590789999999,-97.7120599
1717,TH0172E,RN102752763,NXP USA INC,INTEGRATED CIRCUIT MFG OAK HILL FAB,TRAVIS,11.0,3674.0,SEMICONDUCTORS AND RELATED DEVICES,2020,7.5813,9.4197,0.0,31.8145,0.7418,0.0337,11.3574,"NXP USA INC,TRAVIS,TEXAS,USA",30.2097015,-97.69822719999999
1718,TH0232L,RN100542752,BFI WASTE SYSTEMS OF NORTH AMERICA INC,BFI SUNSET FARMS LANDFILL,TRAVIS,11.0,4953.0,REFUSE SYSTEMS,2020,63.4,19.02,0.0,5.28,5.28,41.43,6.42,"BFI WASTE SYSTEMS OF NORTH AMERICA INC,TRAVIS,TEXAS,USA",30.2097015,-97.69822719999999
1719,TH0310Q,RN101059673,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,AUSTIN TERMINAL,TRAVIS,11.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0.3,0.12,0.0,0,0,0,35.7177,"FLINT HILLS RESOURCES CORPUS CHRISTI LLC,TRAVIS,TEXAS,USA",27.8005828,-97.39638099999999
1720,TH0502F,RN100215938,WASTE MANAGEMENT OF TEXAS INC,AUSTIN COMMUNITY LANDFILL,TRAVIS,11.0,4953.0,REFUSE SYSTEMS,2020,240.07,38.96,0.0,33.17,22.07,72.04,24.0834,"WASTE MANAGEMENT OF TEXAS INC,TRAVIS,TEXAS,USA",31.1354588,-97.0027678
1721,TH0602A,RN100518026,SAMSUNG AUSTIN SEMICONDUCTOR LLC,AUSTIN FABRICATION FACILITY,TRAVIS,11.0,3674.0,SEMICONDUCTORS AND RELATED DEVICES,2020,132.8493,89.1174,0.0,2.7778,2.4183,0.9231,81.7441,"SAMSUNG AUSTIN SEMICONDUCTOR LLC,TRAVIS,TEXAS,USA",30.3756106,-97.637115
1722,TH0760E,RN100215052,CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,SAND HILL ENERGY CENTER,TRAVIS,11.0,4911.0,ELECTRIC SERVICES,2020,107.5089,82.2913,0.0,24.585,21.0456,3.7014,8.5157,"CITY OF AUSTIN ELECTRIC UTILITY DEPARTMENT DBA AUSTIN ENERGY,TRAVIS,TEXAS,USA",30.2663389,-97.75297499999999
1723,TH0787H,RN102016698,TEXAS DISPOSAL SYSTEMS LANDFILL INC,TEXAS DISPOSAL SYSTEMS LANDFILL,TRAVIS,11.0,4953.0,REFUSE SYSTEMS,2020,23.1148,13.647,0.0,6.5526,6.5526,3.6233,66.8583,"TEXAS DISPOSAL SYSTEMS LANDFILL INC,TRAVIS,TEXAS,USA",30.102525,-97.760277
1724,TIA001A,RN105213342,ETC KATY PIPELINE LTD,GROVETON COMRPESSOR STATION,TRINITY,10.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0.0,0,0,0,0,"ETC KATY PIPELINE LTD,TRINITY,TEXAS,USA",29.7857765,-95.8245093
1725,TJA003C,RN105878797,EAST TEXAS ELECTRIC COOPERATIVE INC,WOODVILLE RENEWABLE POWER PROJECT,TYLER,10.0,4911.0,ELECTRIC SERVICES,2020,0,0,0.0,0,0,0,0,"EAST TEXAS ELECTRIC COOPERATIVE INC,TYLER,TEXAS,USA",32.3512601,-95.30106239999999
1726,TJA004D,RN106205032,WOODVILLE PELLETS LLC,WOODVILLE MILL,TYLER,10.0,2499.0,"WOOD PRODUCTS, NEC",2020,44.1764,46.2278,0.0,9.6977,7.3058,2.2218,534.1306,"WOODVILLE PELLETS LLC,TYLER,TEXAS,USA",30.74225,-94.4323246
1727,UA0008J,RN102198421,DELEK MARKETING-BIG SANDY LLC,BIG SANDY TERMINAL,UPSHUR,5.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,2.5453,1.0178,0.0,0,0,0,20.8494,"DELEK MARKETING-BIG SANDY LLC,UPSHUR,TEXAS,USA",32.58375210000001,-95.1088328
1728,UA0012S,RN100213842,ROBROY INDUSTRIES-TEXAS LLC,TX CONDUIT DIVISION,UPSHUR,5.0,3699.0,ELECTRICAL EQUIPMENT & SUPPLY,2020,3.696,4.421,0.0001,0.8462,0.6388,0.0263,32.081,"ROBROY INDUSTRIES-TEXAS LLC,UPSHUR,TEXAS,USA",32.7155162,-94.9437394
1729,UA0033K,RN102176187,SULPHUR RIVER GATHERING LLC,GILMER COMPRESSOR STATION,UPSHUR,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,2.5816,18.2696,0.0,0.842,0.562,1.442,11.493,"SULPHUR RIVER GATHERING LLC,UPSHUR,TEXAS,USA",32.7099747,-94.976654
1730,UA0050K,RN102163946,SULPHUR RIVER GATHERING LLC,COFFEEVILLE HEADER STATION,UPSHUR,5.0,4923.0,GAS TRANSMISSION AND DISTRIBUTION,2020,0.0898,0.4529,0.0,0.0986,0.0986,0.004,3.2,"SULPHUR RIVER GATHERING LLC,UPSHUR,TEXAS,USA",32.7099747,-94.976654
1731,UA0107G,RN102738689,MIDCOAST G & P EAST TEXAS LP,ROSEWOOD COMPRESSOR STATION,UPSHUR,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,1.6078,1.8624,0.0,0.994,0.714,0.0238,9.7787,"MIDCOAST G & P EAST TEXAS LP,UPSHUR,TEXAS,USA",32.7099747,-94.976654
1732,UA0156Q,RN100209477,SULPHUR RIVER GATHERING LLC,INDIAN ROCK GAS PLANT,UPSHUR,5.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,15.1915,6.3307,0.0,0.6194,0.3394,0.0351,6.8341,"SULPHUR RIVER GATHERING LLC,UPSHUR,TEXAS,USA",32.7099747,-94.976654
1733,UB0004G,RN102196094,MIDKIFF FARMERS COOPERATIVE INC,MIDKIFF FARMERS COOPERATIVE,UPTON,7.0,724.0,COTTON GINNING,2020,0.43,0.51,0.0,8.89,0.59,0,0.03,"MIDKIFF FARMERS COOPERATIVE INC,UPTON,TEXAS,USA",31.62550569999999,-101.8373442
1734,UB0006C,RN102516937,WTG SOUTH PERMIAN MIDSTREAM LLC,BENEDUM GAS PLANT,UPTON,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,163.31,165.97,0.0,15.98,15.98,10.3,123.7693,"WTG SOUTH PERMIAN MIDSTREAM LLC,UPTON,TEXAS,USA",31.33848429999999,-101.9804613
1735,UB0009T,RN100223890,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,BENEDUM GAS PLANT,UPTON,7.0,1321.0,NATURAL GAS LIQUIDS,2020,129.9411,60.2733,0.0,4.7332,4.7132,164.3385,55.0214,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,UPTON,TEXAS,USA",31.33848429999999,-101.9804613
1736,UB0011J,RN100217314,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,PEMBROOK COMPRESSOR STATION,UPTON,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,30.3625,38.6486,0.0,4.1315,4.1301,0.3192,29.4942,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,UPTON,TEXAS,USA",31.33848429999999,-101.9804613
1737,UB0058G,RN100226737,OCCIDENTAL PERMIAN LTD,NORTH CROSS COMP STATION4,UPTON,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,361.9021,351.5406,0.0,8.7191,8.7191,0.1808,30.6469,"OCCIDENTAL PERMIAN LTD,UPTON,TEXAS,USA",31.2531875,-101.9448125
1738,UB0063N,RN102547874,TARGA MIDSTREAM SERVICES LLC,KING MOUNTAIN COMPRESSOR STATION,UPTON,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,30.375,24.5365,0.0,2.5372,2.5372,0.101,20.7376,"TARGA MIDSTREAM SERVICES LLC,UPTON,TEXAS,USA",31.9685988,-99.9018131
1739,UB0152N,RN101973782,PLAINS PIPELINE LP,MESA MCCAMEY TANK FARM,UPTON,7.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.0384,0.0452,0.0,0.09,0.0024,0.0127,63.7691,"PLAINS PIPELINE LP,UPTON,TEXAS,USA",31.33848429999999,-101.9804613
1740,UBA007G,RN109124057,ETC TEXAS PIPELINE LTD,PANTHER GAS PLANT,UPTON,7.0,1321.0,NATURAL GAS LIQUIDS,2020,59.3971,64.9425,0.0,8.1444,8.1444,235.0865,20.6719,"ETC TEXAS PIPELINE LTD,UPTON,TEXAS,USA",30.0113316,-97.26415709999999
1741,UBA008H,RN108744558,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,GIDDINGS COMPRESSOR STATION,UPTON,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,15.285,92.0051,0.0,6.819,6.819,0.4068,32.5643,"TARGA PIPELINE MID-CONTINENT WESTTEX LLC,UPTON,TEXAS,USA",31.33848429999999,-101.9804613
1742,UBA009I,RN110606118,GULF COAST EXPRESS PIPELINE LLC,RANKIN COMPRESSOR STATION,UPTON,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,118.3285,46.6315,0.0,13.892,13.892,5.3366,17.4799,"GULF COAST EXPRESS PIPELINE LLC,UPTON,TEXAS,USA",31.9685988,-99.9018131
1743,VC0003D,RN100214980,VICTORIA WLE LP,VICTORIA POWER PLANT,VICTORIA,14.0,4911.0,ELECTRIC SERVICES,2020,38.6046,68.5,0.0,25.5595,21.1706,2.4,12.3478,"VICTORIA WLE LP,VICTORIA,TEXAS,USA",28.787301,-97.009991
1744,VC0008Q,RN102663671,INV NYLON CHEMICALS AMERICAS LLC,VICTORIA SITE,VICTORIA,14.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,834.9995,2239.8165,0.0017,69.8561,58.2823,24.6264,352.2481,"INV NYLON CHEMICALS AMERICAS LLC,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1745,VC0023U,RN100214535,SAFETY RAILWAY SERVICE LP,ALOE FIELD,VICTORIA,14.0,4789.0,"TRANSPORTATION SERVICES, NEC",2020,0,0,0.0,0.0103,0.0103,0,17.3128,"SAFETY RAILWAY SERVICE LP,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1746,VC0026O,RN100222652,SOUTH TEXAS ELECTRIC COOPERATIVE INC,SOUTH TEXAS ELECTRIC COOP,VICTORIA,14.0,4911.0,ELECTRIC SERVICES,2020,10.0671,18.9898,0.0,5.2462,3.487,0.3874,2.32,"SOUTH TEXAS ELECTRIC COOPERATIVE INC,VICTORIA,TEXAS,USA",28.8476819,-96.9979007
1747,VC0037J,RN100221332,TENNESSEE GAS PIPELINE COMPANY LLC,COMPRESSOR STATION 9 VICTORIA,VICTORIA,14.0,4922.0,NATURAL GAS TRANSMISSION,2020,53.5902,149.6788,0.0,16.5603,16.5603,0.2023,29.6491,"TENNESSEE GAS PIPELINE COMPANY LLC,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1748,VC0060O,RN100219443,DIAMOND FIBERGLASS FABRICATORS INC,DIAMOND FIBERGLASS FABRICATORS,VICTORIA,14.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0,0,0.0,0.0268,0.0268,0,20.7888,"DIAMOND FIBERGLASS FABRICATORS INC,VICTORIA,TEXAS,USA",28.7735708,-97.0955715
1749,VC0063I,RN100220805,NATURAL GAS PIPELINE CO OF AMERICA LLC,COMPRESSOR N0 300,VICTORIA,14.0,4922.0,NATURAL GAS TRANSMISSION,2020,2.1875,1.1513,0.0,0.0005,0.0005,0,2.4078,"NATURAL GAS PIPELINE CO OF AMERICA LLC,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1750,VC0065E,RN100215276,EQUISTAR CHEMICALS LP,HDPE UNIT VICTORIA,VICTORIA,14.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,61.9464,12.3544,0.0,1.6304,0.591,0.2237,98.3036,"EQUISTAR CHEMICALS LP,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1751,VC0087R,RN100212968,REPUBLIC WASTE SERVICES OF TEXAS LTD,CITY OF VICTORIA LANDFILL,VICTORIA,14.0,4953.0,REFUSE SYSTEMS,2020,0.03,0.01,0.0,5.842,2.622,0.002,9.0041,"REPUBLIC WASTE SERVICES OF TEXAS LTD,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1752,VCA006F,RN105978092,CATERPILLAR INC,NORTH AMERICAN HYDRAULIC EXCAVATION FACILITY,VICTORIA,14.0,3531.0,CONSTRUCTION MACHINERY,2020,0.7329,0.9616,0.0,0.2062,0.2062,0.0296,8.6333,"CATERPILLAR INC,VICTORIA,TEXAS,USA",28.8190901,-96.9370089
1753,VCA007G,RN109784165,VICTORIA PORT POWER LLC,VICTORIA PORT PEAKING FACILITY,VICTORIA,14.0,4911.0,ELECTRIC SERVICES,2020,18.1,8.4,0.0,2.51,2.51,0.09,3,"VICTORIA PORT POWER LLC,VICTORIA,TEXAS,USA",28.6971473,-96.961592
1754,VCA008I,RN109785006,VICTORIA CITY POWER LLC,VICTORIA CITY PEAKING FACILITY,VICTORIA,14.0,4911.0,ELECTRIC SERVICES,2020,27.8,5,0.0,2.78,2.78,1.43,3.08,"VICTORIA CITY POWER LLC,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1755,VCA011L,RN110741337,PERFORMANCE MATERIALS NA INC,DOW VICTORIA SITE,VICTORIA,14.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,57.86,250.4236,0.0,12.4676,12.4568,0.0486,61.7124,"PERFORMANCE MATERIALS NA INC,VICTORIA,TEXAS,USA",28.8052674,-97.0035982
1756,WA0041A,RN100242973,GARDNER GLASS PRODUCTS INC,MIRROR MFG FACILITY,WALKER,12.0,3231.0,PRODUCTS OF PURCHASED GLASS,2020,0.204,0.296,0.0,0.029,0,0.0014,7.467,"GARDNER GLASS PRODUCTS INC,WALKER,TEXAS,USA",31.9685988,-99.9018131
1757,WB0058S,RN100867274,KINDER MORGAN TEXAS PIPELINE LLC,KATY STATION 553,WALLER,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,41.1184,47.3286,0.0,3.2873,3.2873,1.6927,2.7196,"KINDER MORGAN TEXAS PIPELINE LLC,WALLER,TEXAS,USA",30.0566085,-95.9268986
1758,WB0075S,RN102530730,DCP OPERATING COMPANY LP,KATY COMPRESSOR STATION,WALLER,12.0,4922.0,NATURAL GAS TRANSMISSION,2020,18.2653,3.685,0.0,2.4299,2.4299,0.0733,9.5264,"DCP OPERATING COMPANY LP,WALLER,TEXAS,USA",30.0566085,-95.9268986
1759,WBA009I,RN105330997,TRIANGLE THREE RESOURCES LLC,FRIETSCH TANK BATTERY,WALLER,12.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0.0,0,0,0,0.0668,"TRIANGLE THREE RESOURCES LLC,WALLER,TEXAS,USA",30.0566085,-95.9268986
1760,WC0014E,RN100215532,ETC TEXAS PIPELINE LTD,MI VIDA GAS PLANT,WARD,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,71.7213,85.4625,0.0,5.4162,5.4162,0.6513,29.4057,"ETC TEXAS PIPELINE LTD,WARD,TEXAS,USA",32.4643062,-97.0275053
1761,WC0028Q,RN102183969,LUMINANT GENERATION COMPANY LLC,PERMIAN BASIN STEAM ELECTRIC STATION,WARD,7.0,4911.0,ELECTRIC SERVICES,2020,50.2096,660.8604,0.0,31.0021,31.0018,3.2137,6.9345,"LUMINANT GENERATION COMPANY LLC,WARD,TEXAS,USA",31.5395559,-103.1279039
1762,WC0076F,RN102549003,TARGA MIDSTREAM  SERVICES LLC,MONAHANS NO 1 COMP STN,WARD,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,31.6464,21.4822,0.0,0.7077,0.7077,157.6812,8.905,"TARGA MIDSTREAM  SERVICES LLC,WARD,TEXAS,USA",31.6156193,-102.9976581
1763,WC0120E,RN102552718,TARGA MIDSTREAM SERVICES  LLC,GULF STATES COMP STN,WARD,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,3.8428,44.0029,0.0,2.622,2.622,2.9706,62.6046,"TARGA MIDSTREAM SERVICES  LLC,WARD,TEXAS,USA",31.6156193,-102.9976581
1764,WC0215P,RN101949543,TARGA MIDSTREAM SERVICES LLC,PIONEER COMPRESSOR STATION,WARD,7.0,4922.0,NATURAL GAS TRANSMISSION,2020,3.321,21.56,0.0,0.836,0.836,0.049,32.3409,"TARGA MIDSTREAM SERVICES LLC,WARD,TEXAS,USA",31.6156193,-102.9976581
1765,WCA004D,RN105876437,DELAWARE BASIN JV GATHERING LLC,BONES COMPRESSOR STATION,WARD,7.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,17.7268,95.4172,0.0,1.8703,1.8124,0.696,81.4332,"DELAWARE BASIN JV GATHERING LLC,WARD,TEXAS,USA",31.5395559,-103.1279039
